rank,client_hash_id,content_hash_id,action_score,predicted_label,model_confidence,reason_code,action_label,total_impressions,clicks_a,ctr,avg_position,position_volatility,active_gsc_days,volume_tier
125,client_9958f0a7ae1df715,content_948500cdc7d6845b,95.08,declining,0.9733333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4623.0,10.0,0.0022,21.78,25.22,92,high
126,client_23a62021009f63c4,content_f03fd641d4965c32,95.07,declining,0.9333333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,13790.0,74.0,0.0054,13.4,5.53,92,high
127,client_9958f0a7ae1df715,content_e8979037f9e19cde,95.06,declining,0.9433333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,9600.0,58.0,0.006,8.4,9.82,92,high
128,client_9958f0a7ae1df715,content_e003e8cb8f016de6,95.04,declining,0.9766666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4229.0,23.0,0.0054,16.23,17.31,92,high
129,client_9958f0a7ae1df715,content_f6188c57e7d1a6ba,95.01,declining,0.94,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,10346.0,54.0,0.0052,5.44,4.75,91,high
130,client_9958f0a7ae1df715,content_e54599c7317c046d,95.01,declining,0.9533333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,7110.0,60.0,0.0084,8.46,8.49,90,high
131,client_9958f0a7ae1df715,content_f17c352da1c03811,95.0,declining,0.9233333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,22135.0,115.0,0.0052,10.79,10.58,92,high
132,client_9958f0a7ae1df715,content_e79fbb5efeed30a1,95.0,declining,0.9366666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,11558.0,101.0,0.0087,10.11,9.0,91,high
133,client_23a62021009f63c4,content_b7ca3db40aad0466,94.99,declining,0.97,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4791.0,58.0,0.0121,9.14,20.1,91,high
134,client_23a62021009f63c4,content_4df3e165ede268e2,94.98,declining,0.9166666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,26030.0,160.0,0.0061,9.52,5.86,92,high
135,client_9958f0a7ae1df715,content_6c0324cb274edfa4,94.98,declining,0.96,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5965.0,18.0,0.003,15.93,14.92,92,high
136,client_23a62021009f63c4,content_ae1b8f416323e89a,94.97,declining,0.9133333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,34863.0,613.0,0.0176,7.46,3.36,92,high
137,client_23a62021009f63c4,content_78a58056d24df0aa,94.96,declining,0.91,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,62239.0,482.0,0.0077,7.93,2.4,92,high
138,client_62f4a7e64f5e0096,content_3c5de548aa124037,94.96,declining,0.9666666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5112.0,21.0,0.0041,34.47,28.19,92,high
139,client_9958f0a7ae1df715,content_9758aa1eda8d549c,94.94,declining,0.97,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4697.0,42.0,0.0089,13.99,12.29,91,high
140,client_23a62021009f63c4,content_153327cfda0f1607,94.93,declining,0.9266666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,16864.0,168.0,0.01,9.36,6.58,92,high
141,client_9958f0a7ae1df715,content_c6f0b8757679dc91,94.92,declining,0.98,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3800.0,21.0,0.0055,13.57,14.03,92,high
142,client_23a62021009f63c4,content_4d634f411d3b16f5,94.9,declining,0.9533333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,6778.0,20.0,0.003,9.48,15.17,92,high
143,client_9958f0a7ae1df715,content_9bf6fdcad80f8875,94.88,declining,0.93,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,13807.0,199.0,0.0144,7.73,6.65,92,high
144,client_9958f0a7ae1df715,content_0ee2fb72cd64e255,94.87,declining,0.91,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,43162.0,41.0,0.0009,9.82,6.76,92,high
145,client_9958f0a7ae1df715,content_757d8500451fb901,94.87,declining,0.91,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,43147.0,120.0,0.0028,8.27,4.22,92,high
146,client_9958f0a7ae1df715,content_8565de4bef26bf21,94.87,declining,0.9733333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4256.0,78.0,0.0183,22.21,18.13,92,high
147,client_9958f0a7ae1df715,content_b516da7950088e94,94.86,declining,0.9066666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,191814.0,479.0,0.0025,5.83,3.26,92,high
148,client_23a62021009f63c4,content_7041f0bfede5fd04,94.86,declining,0.9333333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,11861.0,57.0,0.0048,8.97,4.85,92,high
149,client_9958f0a7ae1df715,content_88180b9798e157df,94.84,declining,0.9066666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,109444.0,488.0,0.0045,7.77,5.49,92,high
150,client_23a62021009f63c4,content_4f8bfa4de3664a60,94.84,declining,0.91,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,39475.0,359.0,0.0091,8.11,6.98,91,high
151,client_23a62021009f63c4,content_7fbc764ad164b66b,94.83,declining,0.9266666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,15414.0,131.0,0.0085,8.73,3.56,92,high
152,client_23a62021009f63c4,content_b8b0c4248ab5b5c8,94.82,declining,0.95,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,7112.0,33.0,0.0046,9.49,8.78,92,high
153,client_9958f0a7ae1df715,content_28de1fb24f0fb4a8,94.82,declining,0.97,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4491.0,13.0,0.0029,21.69,20.66,92,high
154,client_9958f0a7ae1df715,content_6ede6c2cdbb39635,94.82,declining,0.97,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4490.0,51.0,0.0114,19.27,13.2,92,high
155,client_9958f0a7ae1df715,content_00312317dafbe080,94.81,declining,0.9933333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,2904.0,28.0,0.0096,9.21,9.96,90,high
156,client_9958f0a7ae1df715,content_4259fa840efa1a96,94.81,declining,0.9966666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,2730.0,20.0,0.0073,12.16,15.2,91,high
157,client_9958f0a7ae1df715,content_0bc92dc9a2b29de5,94.78,declining,0.91,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,34627.0,174.0,0.005,4.99,2.77,92,high
158,client_9958f0a7ae1df715,content_019f806750ffe356,94.78,declining,0.9433333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,8265.0,66.0,0.008,7.07,7.36,92,high
159,client_9958f0a7ae1df715,content_7c4e211d534bfa3e,94.78,declining,0.9466666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,7569.0,71.0,0.0094,12.68,9.68,92,high
160,client_9958f0a7ae1df715,content_232aa83d13706e4b,94.77,declining,0.9066666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,62477.0,181.0,0.0029,8.35,6.08,92,high
161,client_9958f0a7ae1df715,content_3c8fd168653a8aa3,94.77,declining,0.9233333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,17100.0,16.0,0.0009,15.54,11.0,92,high
162,client_23a62021009f63c4,content_c1166a3b385e3b7f,94.72,declining,0.9666666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4628.0,29.0,0.0063,16.43,12.48,91,high
163,client_9958f0a7ae1df715,content_313a6b5384b51262,94.7,declining,0.92,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,19287.0,68.0,0.0035,7.89,4.28,92,high
164,client_23a62021009f63c4,content_0f377cd59e3b2b8b,94.68,declining,0.9666666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4551.0,77.0,0.0169,10.02,10.96,92,high
165,client_9958f0a7ae1df715,content_5e95e4fbf04cd911,94.68,declining,0.99,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,2944.0,10.0,0.0034,20.36,26.34,92,high
166,client_9958f0a7ae1df715,content_f2e4ed98789a0fc9,94.67,declining,0.9833333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3304.0,28.0,0.0085,15.31,14.34,92,high
167,client_23a62021009f63c4,content_0a72369e80dd0376,94.66,declining,0.9566666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5628.0,51.0,0.0091,10.28,10.29,92,high
168,client_23a62021009f63c4,content_4043344ca3c5fffe,94.66,declining,0.98,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3487.0,12.0,0.0034,13.0,22.71,92,high
169,client_9958f0a7ae1df715,content_38795fa476ffd77e,94.66,declining,0.98,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3486.0,12.0,0.0034,15.92,18.31,91,high
170,client_9958f0a7ae1df715,content_b92ad9dee9c64f8b,94.65,declining,0.9033333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,103055.0,467.0,0.0045,6.25,3.16,92,high
171,client_23a62021009f63c4,content_d7d1d1b6f31b22b9,94.63,declining,0.9533333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5992.0,22.0,0.0037,13.11,9.98,92,high
172,client_9958f0a7ae1df715,content_28ba8b22734da7d1,94.62,declining,0.9066666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,36082.0,233.0,0.0065,8.21,4.42,92,high
173,client_9958f0a7ae1df715,content_a8b8771f27de20f6,94.61,declining,0.9633333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4770.0,18.0,0.0038,17.4,18.18,92,high
174,client_9958f0a7ae1df715,content_1d5bc2fe7c8bdd72,94.6,declining,0.9566666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5502.0,66.0,0.012,14.11,12.97,92,high
175,client_23a62021009f63c4,content_1764635efc23aa0f,94.59,declining,0.9766666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3626.0,19.0,0.0052,22.54,19.94,92,high
176,client_9958f0a7ae1df715,content_87f19b7dd49efb9c,94.57,declining,0.9033333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,56775.0,501.0,0.0088,6.43,2.25,92,high
177,client_9958f0a7ae1df715,content_b1ed5bcf526e7680,94.56,declining,0.9066666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,32340.0,687.0,0.0212,7.99,14.43,90,high
178,client_23a62021009f63c4,content_c35e94963232fc3b,94.55,declining,0.9066666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,31711.0,337.0,0.0106,6.64,1.54,92,high
179,client_9958f0a7ae1df715,content_08c754ff95649a86,94.55,declining,0.98,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3375.0,36.0,0.0107,15.9,14.24,92,high
180,client_9958f0a7ae1df715,content_db67a501517f4eaf,94.54,declining,0.9333333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,9763.0,52.0,0.0053,11.51,9.77,92,high
181,client_9958f0a7ae1df715,content_c0b9d07f05274168,94.52,declining,0.99,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,2796.0,21.0,0.0075,10.47,14.03,90,high
182,client_9958f0a7ae1df715,content_9ce18dcf8eaa85a8,94.49,declining,0.9766666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3495.0,56.0,0.016,15.86,14.02,92,high
183,client_23a62021009f63c4,content_3d48b883ddf4c606,94.48,declining,0.9033333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,40382.0,220.0,0.0054,12.9,6.08,92,high
184,client_9958f0a7ae1df715,content_5c93f1b2b1845c5f,94.48,declining,0.96,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4865.0,12.0,0.0025,15.35,14.01,92,high
185,client_23a62021009f63c4,content_27c0aedf751bed5d,94.47,declining,0.9266666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,11704.0,71.0,0.0061,9.89,6.72,92,high
186,client_9958f0a7ae1df715,content_f31e20085b7f422c,94.46,declining,0.9133333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,22404.0,146.0,0.0065,7.02,6.11,92,high
187,client_9958f0a7ae1df715,content_83bfcca63c275eaf,94.46,declining,0.95,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,6029.0,16.0,0.0027,17.95,14.38,92,high
188,client_23a62021009f63c4,content_1fe2fb98dc650e7d,94.43,declining,0.9,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,73531.0,773.0,0.0105,5.64,0.91,92,high
189,client_9958f0a7ae1df715,content_0b498f9d5f5c371e,94.43,declining,0.93,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,10222.0,7.0,0.0007,16.45,16.54,92,high
190,client_9958f0a7ae1df715,content_5e43f1389b5a8abe,94.42,declining,0.9233333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,12836.0,97.0,0.0076,7.75,6.74,92,high
191,client_23a62021009f63c4,content_ccd2c2c4b1758165,94.42,declining,0.9633333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4426.0,17.0,0.0038,21.87,34.47,92,high
192,client_9958f0a7ae1df715,content_fad377c010092a81,94.41,declining,0.98,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3215.0,20.0,0.0062,15.12,17.0,92,high
193,client_9958f0a7ae1df715,content_573eb31c168203c0,94.39,declining,0.9366666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,8175.0,10.0,0.0012,14.72,18.5,88,high
194,client_73cda7b4e4f265ea,content_3d5cff64bd70d136,94.39,declining,0.9833333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3023.0,16.0,0.0053,22.01,18.49,92,high
195,client_9958f0a7ae1df715,content_5d71002526c7c2ee,94.38,declining,0.9166666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,16842.0,119.0,0.0071,10.55,7.96,92,high
196,client_73cda7b4e4f265ea,content_8960728a9cda6f83,94.38,declining,0.9566666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5050.0,9.0,0.0018,32.44,19.49,92,high
197,client_9958f0a7ae1df715,content_381768544e4ffa88,94.38,declining,0.96,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4684.0,45.0,0.0096,6.36,7.3,90,high
198,client_9958f0a7ae1df715,content_ee1a1f271e2ee9d8,94.37,declining,0.9,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,51747.0,169.0,0.0033,8.48,5.65,92,high
199,client_23a62021009f63c4,content_277af12bceba3821,94.37,declining,0.92,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,14175.0,16.0,0.0011,14.22,17.86,49,high
200,client_9958f0a7ae1df715,content_00e33c6186c5df0c,94.36,declining,0.98,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3160.0,20.0,0.0063,10.95,13.92,91,high
201,client_9958f0a7ae1df715,content_257429266c259262,94.33,declining,0.9,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,46115.0,36.0,0.0008,10.6,14.44,92,high
202,client_9958f0a7ae1df715,content_e79531cf26443659,94.3,declining,0.9833333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,2939.0,40.0,0.0136,8.63,12.48,90,high
203,client_9958f0a7ae1df715,content_10e9563f7b8c7e50,94.28,declining,0.9133333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,18324.0,180.0,0.0098,4.6,3.1,92,high
204,client_9958f0a7ae1df715,content_d0b51b2c5e411736,94.28,declining,0.9466666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,6055.0,41.0,0.0068,8.61,6.05,91,high
205,client_9958f0a7ae1df715,content_9ccb7c702a02d0c1,94.27,declining,0.9,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,37631.0,64.0,0.0017,10.19,6.67,92,high
206,client_9958f0a7ae1df715,content_7e4f0767176d05b8,94.27,declining,0.9333333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,8422.0,52.0,0.0062,15.85,12.35,92,high
207,client_9958f0a7ae1df715,content_7b01bfeae7de77ad,94.27,declining,0.9533333333333334,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,5186.0,85.0,0.0164,7.96,9.34,91,high
208,client_9958f0a7ae1df715,content_7c1a2e534bb417b4,94.27,declining,0.9833333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,2914.0,11.0,0.0038,21.19,24.84,92,high
209,client_08a6a72ff48e62c0,content_44e29d7baeb1cab0,94.23,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23561.0,1.0,0.0,6.43,2.26,82,high
210,client_23a62021009f63c4,content_ebdc019c8bde53a4,94.22,declining,0.8966666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,60834.0,161.0,0.0026,8.89,3.62,92,high
211,client_9958f0a7ae1df715,content_22da67ec74ea61cb,94.22,declining,0.9033333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,24880.0,153.0,0.0061,4.87,5.77,92,high
212,client_08a6a72ff48e62c0,content_14b7fe94ff9c981f,94.22,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23521.0,1.0,0.0,6.16,3.06,74,high
213,client_9958f0a7ae1df715,content_a8cb059a97c6c7d9,94.22,declining,0.91,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,20890.0,68.0,0.0033,10.52,10.62,92,high
214,client_08a6a72ff48e62c0,content_53db5c0eb6a4ee19,94.21,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23503.0,1.0,0.0,6.43,2.45,85,high
215,client_08a6a72ff48e62c0,content_f8bd71c5d7c0fea3,94.21,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23496.0,1.0,0.0,7.21,9.97,71,high
216,client_9958f0a7ae1df715,content_c8a92beafda497c6,94.21,declining,0.9366666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,7487.0,61.0,0.0081,12.49,11.81,90,high
217,client_08a6a72ff48e62c0,content_6b0330b81663b8d0,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23493.0,1.0,0.0,6.09,2.74,65,high
218,client_08a6a72ff48e62c0,content_141c28e2b81e901e,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23490.0,1.0,0.0,5.73,1.56,69,high
219,client_08a6a72ff48e62c0,content_9a874f110e6adc48,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23489.0,1.0,0.0,5.97,2.16,72,high
220,client_08a6a72ff48e62c0,content_024740ec573ed9bf,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23489.0,1.0,0.0,5.84,2.2,72,high
221,client_08a6a72ff48e62c0,content_e3884c94b4af38f2,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23486.0,1.0,0.0,6.21,2.31,71,high
222,client_08a6a72ff48e62c0,content_f4d6fa00de18b7f3,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23486.0,1.0,0.0,6.1,2.57,72,high
223,client_08a6a72ff48e62c0,content_6a05cd367b2f6f03,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23485.0,1.0,0.0,6.32,2.58,70,high
224,client_08a6a72ff48e62c0,content_6682a0ab78c4bdec,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23484.0,1.0,0.0,5.84,1.99,69,high
225,client_08a6a72ff48e62c0,content_36bb6a28be2399d7,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23482.0,1.0,0.0,5.79,1.76,66,high
226,client_08a6a72ff48e62c0,content_b0aea1c180b3e5c8,94.2,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23482.0,1.0,0.0,5.88,1.74,67,high
227,client_73cda7b4e4f265ea,content_44037acd4ee5cb12,94.2,declining,0.9566666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,4688.0,12.0,0.0026,23.96,21.15,90,high
228,client_9958f0a7ae1df715,content_8e5cbec9e3b1db6a,94.2,declining,0.9766666666666667,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,3192.0,9.0,0.0028,21.81,23.08,92,high
229,client_23a62021009f63c4,content_cbc4ff6292b02161,94.19,declining,0.8966666666666666,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,53499.0,249.0,0.0047,9.86,3.34,92,high
230,client_08a6a72ff48e62c0,content_adb29c1a365fbd05,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23481.0,1.0,0.0,6.07,2.3,67,high
231,client_08a6a72ff48e62c0,content_fe4b16324a6e59f3,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23480.0,1.0,0.0,7.71,10.18,68,high
232,client_08a6a72ff48e62c0,content_18087397735947d3,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23479.0,1.0,0.0,5.46,1.53,61,high
233,client_08a6a72ff48e62c0,content_0abcfd66f6d6b49a,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23479.0,1.0,0.0,6.12,2.69,64,high
234,client_08a6a72ff48e62c0,content_5d249d0c0d91b960,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23478.0,1.0,0.0,5.88,1.92,65,high
235,client_08a6a72ff48e62c0,content_ee0c0646cfa8ed2a,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23478.0,1.0,0.0,5.82,2.51,65,high
236,client_08a6a72ff48e62c0,content_86593989bd3eb97f,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23478.0,1.0,0.0,6.36,5.52,67,high
237,client_08a6a72ff48e62c0,content_01cac6053f99a8d5,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23478.0,1.0,0.0,5.47,1.54,65,high
238,client_08a6a72ff48e62c0,content_9218826699fe23fd,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23477.0,1.0,0.0,5.57,2.09,63,high
239,client_08a6a72ff48e62c0,content_c30581e0f0f9f2cc,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23476.0,1.0,0.0,5.63,1.88,65,high
240,client_08a6a72ff48e62c0,content_e6a626cec5d9dc6d,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23476.0,1.0,0.0,6.08,2.67,64,high
241,client_08a6a72ff48e62c0,content_b24bb2eeec2964c3,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23476.0,1.0,0.0,5.8,1.68,64,high
242,client_08a6a72ff48e62c0,content_2ddad51fb0e5b298,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23476.0,1.0,0.0,7.92,11.97,60,high
243,client_08a6a72ff48e62c0,content_ce787afc426167ad,94.19,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23476.0,1.0,0.0,7.3,11.71,61,high
244,client_9958f0a7ae1df715,content_c97746e73f80a5b9,94.19,declining,0.9333333333333333,HIGH_VOLUME_DECLINE_RISK,REVIEW_AND_IMPROVE,8134.0,26.0,0.0032,10.83,13.26,92,high
245,client_08a6a72ff48e62c0,content_dcdc80df2e0d9de4,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23475.0,1.0,0.0,5.72,1.55,64,high
246,client_08a6a72ff48e62c0,content_e66a3ef197f44e80,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23475.0,1.0,0.0,5.62,1.57,64,high
247,client_08a6a72ff48e62c0,content_9918485f1d24807b,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23475.0,1.0,0.0,5.76,1.61,64,high
248,client_08a6a72ff48e62c0,content_c6cd45d43a1ad554,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23475.0,1.0,0.0,5.51,1.31,60,high
249,client_08a6a72ff48e62c0,content_8aaf1beb2ea8a41b,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23474.0,1.0,0.0,5.94,3.18,63,high
250,client_08a6a72ff48e62c0,content_d3c2776bce6cebc5,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23474.0,1.0,0.0,5.44,1.27,62,high
251,client_08a6a72ff48e62c0,content_74428ae3d8408c37,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23474.0,1.0,0.0,5.5,1.4,61,high
252,client_08a6a72ff48e62c0,content_05083b1bb8b711b6,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23474.0,1.0,0.0,5.55,1.57,63,high
253,client_08a6a72ff48e62c0,content_9940ed06c12ce1bf,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23474.0,1.0,0.0,5.35,1.25,61,high
254,client_08a6a72ff48e62c0,content_85879da25417ee0a,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23473.0,1.0,0.0,5.71,2.08,63,high
255,client_08a6a72ff48e62c0,content_d404fae4338f8c36,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23473.0,1.0,0.0,5.53,1.91,61,high
256,client_08a6a72ff48e62c0,content_efa3124c632aba29,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23473.0,1.0,0.0,5.81,2.23,62,high
257,client_08a6a72ff48e62c0,content_42cb82c81f2d9883,94.18,growing,1.0,HIGH_VOLUME_GROWTH,PROTECT_AND_MONITOR,23473.0,1.0,0.0,5.64,1.75,63,high
